location_name,iso3,year,domain,adverse_z,peer_reference,indicator_group,profile_2023,marked_adverse_z_gt_0_5
Tajikistan,TJK,2023,Nutrition,0.1675802525807536,same-year SDI-quintile peers,Nutrition,Neither,False
Tajikistan,TJK,2023,Health resources,-0.8901906555873728,same-year SDI-quintile peers,Health resources,Neither,False
Turkmenistan,TKM,2023,Household energy/HAP,-0.8790289894829694,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Turkmenistan,TKM,2023,Ambient PM2.5,1.3905623670738574,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,True
Turkmenistan,TKM,2023,Climate/transmission,-1.2449108607749453,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Turkmenistan,TKM,2023,WASH,-1.1094866041662943,same-year SDI-quintile peers,WASH,Excess-only,False
Turkmenistan,TKM,2023,Immunisation/UHC,-0.8512208296317532,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Turkmenistan,TKM,2023,HIV/TB,-0.271689503911906,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Turkmenistan,TKM,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Turkmenistan,TKM,2023,Health resources,-0.1064298241777924,same-year SDI-quintile peers,Health resources,Excess-only,False
Uzbekistan,UZB,2023,Household energy/HAP,0.191879661883778,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Uzbekistan,UZB,2023,Ambient PM2.5,0.6083116697137123,same-year SDI-quintile peers,Ambient PM2.5,Neither,True
Uzbekistan,UZB,2023,Climate/transmission,-1.2614832502735076,same-year SDI-quintile peers,Climate/transmission,Neither,False
Uzbekistan,UZB,2023,WASH,-0.5104805513643496,same-year SDI-quintile peers,WASH,Neither,False
Uzbekistan,UZB,2023,Immunisation/UHC,-1.1787690692368633,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Uzbekistan,UZB,2023,HIV/TB,-0.5085540663363539,same-year SDI-quintile peers,HIV/TB,Neither,False
Uzbekistan,UZB,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Uzbekistan,UZB,2023,Health resources,0.6435040198909011,same-year SDI-quintile peers,Health resources,Neither,True
Albania,ALB,2023,Household energy/HAP,0.1559153388918588,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Albania,ALB,2023,Ambient PM2.5,-0.521471671485872,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Albania,ALB,2023,Climate/transmission,-0.8906569953015588,same-year SDI-quintile peers,Climate/transmission,Neither,False
Albania,ALB,2023,WASH,-0.3568432421081481,same-year SDI-quintile peers,WASH,Neither,False
Albania,ALB,2023,Immunisation/UHC,-0.3709581434353198,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Albania,ALB,2023,HIV/TB,-0.4931265706898211,same-year SDI-quintile peers,HIV/TB,Neither,False
Albania,ALB,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Albania,ALB,2023,Health resources,0.0549676934999348,same-year SDI-quintile peers,Health resources,Neither,False
Bosnia and Herzegovina,BIH,2023,Household energy/HAP,1.6256820009865682,same-year SDI-quintile peers,Household energy/HAP,Neither,True
Bosnia and Herzegovina,BIH,2023,Ambient PM2.5,0.7636227542702663,same-year SDI-quintile peers,Ambient PM2.5,Neither,True
Bosnia and Herzegovina,BIH,2023,Climate/transmission,-0.9071247674552878,same-year SDI-quintile peers,Climate/transmission,Neither,False
Bosnia and Herzegovina,BIH,2023,WASH,0.0032209924071712,same-year SDI-quintile peers,WASH,Neither,False
Bosnia and Herzegovina,BIH,2023,Immunisation/UHC,1.338361424049185,same-year SDI-quintile peers,Immunisation/UHC,Neither,True
Bosnia and Herzegovina,BIH,2023,HIV/TB,-0.4989994474238592,same-year SDI-quintile peers,HIV/TB,Neither,False
Bosnia and Herzegovina,BIH,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Bosnia and Herzegovina,BIH,2023,Health resources,-0.5266200740613071,same-year SDI-quintile peers,Health resources,Neither,False
Bulgaria,BGR,2023,Household energy/HAP,-0.7984305178352815,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Bulgaria,BGR,2023,Ambient PM2.5,0.2280006875208629,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Bulgaria,BGR,2023,Climate/transmission,-0.8069063106400267,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Bulgaria,BGR,2023,WASH,0.9784993620958848,same-year SDI-quintile peers,WASH,Excess-only,True
Bulgaria,BGR,2023,Immunisation/UHC,0.2303886569941028,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Bulgaria,BGR,2023,HIV/TB,-0.4184384477500923,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Bulgaria,BGR,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Bulgaria,BGR,2023,Health resources,0.7765542602912583,same-year SDI-quintile peers,Health resources,Excess-only,True
Croatia,HRV,2023,Household energy/HAP,-0.7109859707917936,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Croatia,HRV,2023,Ambient PM2.5,-0.011593093006424,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Croatia,HRV,2023,Climate/transmission,-0.2973972509205108,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Croatia,HRV,2023,WASH,-0.5150202727638719,same-year SDI-quintile peers,WASH,Excess-only,False
Croatia,HRV,2023,Immunisation/UHC,0.0656206043483932,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Croatia,HRV,2023,HIV/TB,-0.5883278449639633,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Croatia,HRV,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Croatia,HRV,2023,Health resources,0.5350877521903378,same-year SDI-quintile peers,Health resources,Excess-only,True
Czechia,CZE,2023,Household energy/HAP,-0.593165232194821,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Czechia,CZE,2023,Ambient PM2.5,-0.1975584858146137,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Czechia,CZE,2023,Climate/transmission,-0.6636204354803233,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Czechia,CZE,2023,WASH,-0.1638405934693685,same-year SDI-quintile peers,WASH,Excess-only,False
Czechia,CZE,2023,Immunisation/UHC,0.4988975104906804,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Czechia,CZE,2023,HIV/TB,-0.6378302014647079,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Czechia,CZE,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Czechia,CZE,2023,Health resources,0.1282116299738684,same-year SDI-quintile peers,Health resources,Excess-only,False
Hungary,HUN,2023,Household energy/HAP,-0.7221623068371246,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Hungary,HUN,2023,Ambient PM2.5,-0.1382182383972246,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Hungary,HUN,2023,Climate/transmission,-0.651229029303246,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Hungary,HUN,2023,WASH,-0.3403620869795009,same-year SDI-quintile peers,WASH,Excess-only,False
Hungary,HUN,2023,Immunisation/UHC,-0.4969294872931897,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Hungary,HUN,2023,HIV/TB,-0.5746155420362908,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Hungary,HUN,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Hungary,HUN,2023,Health resources,0.5816426743749206,same-year SDI-quintile peers,Health resources,Excess-only,True
North Macedonia,MKD,2023,Household energy/HAP,1.0234543649646617,same-year SDI-quintile peers,Household energy/HAP,Neither,True
North Macedonia,MKD,2023,Ambient PM2.5,0.3586941312164751,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
North Macedonia,MKD,2023,Climate/transmission,-0.9060244737448964,same-year SDI-quintile peers,Climate/transmission,Neither,False
North Macedonia,MKD,2023,WASH,-0.034496247406978,same-year SDI-quintile peers,WASH,Neither,False
North Macedonia,MKD,2023,Immunisation/UHC,0.9121460187218998,same-year SDI-quintile peers,Immunisation/UHC,Neither,True
North Macedonia,MKD,2023,HIV/TB,-0.5369659341783745,same-year SDI-quintile peers,HIV/TB,Neither,False
North Macedonia,MKD,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
North Macedonia,MKD,2023,Health resources,0.8644761114235125,same-year SDI-quintile peers,Health resources,Neither,True
Montenegro,MNE,2023,Household energy/HAP,1.647802445351823,same-year SDI-quintile peers,Household energy/HAP,Excess-only,True
Montenegro,MNE,2023,Ambient PM2.5,0.1526493236634235,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Montenegro,MNE,2023,Climate/transmission,-0.4122645494988011,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Montenegro,MNE,2023,WASH,-0.1665684031635205,same-year SDI-quintile peers,WASH,Excess-only,False
Montenegro,MNE,2023,Immunisation/UHC,1.5021133185650712,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,True
Montenegro,MNE,2023,HIV/TB,-0.4184384477500923,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Montenegro,MNE,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Montenegro,MNE,2023,Health resources,0.6437400877726994,same-year SDI-quintile peers,Health resources,Excess-only,True
Poland,POL,2023,Household energy/HAP,-0.7064810084109427,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Poland,POL,2023,Ambient PM2.5,0.0340651557421003,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Poland,POL,2023,Climate/transmission,-0.5706447434122154,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Poland,POL,2023,WASH,1.643853189403217,same-year SDI-quintile peers,WASH,Excess-only,True
Poland,POL,2023,Immunisation/UHC,-0.3070224309609197,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Poland,POL,2023,HIV/TB,-0.3178059881083463,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Poland,POL,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Poland,POL,2023,Health resources,0.1387702037813562,same-year SDI-quintile peers,Health resources,Excess-only,False
Romania,ROU,2023,Household energy/HAP,-0.7141064751737737,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Romania,ROU,2023,Ambient PM2.5,0.0024657658823713,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Romania,ROU,2023,Climate/transmission,-0.6955651280824323,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Romania,ROU,2023,WASH,0.3756359723071061,same-year SDI-quintile peers,WASH,Excess-only,False
Romania,ROU,2023,Immunisation/UHC,0.7313094990407001,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,True
Romania,ROU,2023,HIV/TB,0.6485202022873168,same-year SDI-quintile peers,HIV/TB,Excess-only,True
Romania,ROU,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Romania,ROU,2023,Health resources,0.7153216538783839,same-year SDI-quintile peers,Health resources,Excess-only,True
Serbia,SRB,2023,Household energy/HAP,0.5997215768523113,same-year SDI-quintile peers,Household energy/HAP,Neither,True
Serbia,SRB,2023,Ambient PM2.5,0.2068386080033316,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Serbia,SRB,2023,Climate/transmission,-0.4546376087408642,same-year SDI-quintile peers,Climate/transmission,Neither,False
Serbia,SRB,2023,WASH,0.6842541557426169,same-year SDI-quintile peers,WASH,Neither,True
Serbia,SRB,2023,Immunisation/UHC,0.2186379282938199,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Serbia,SRB,2023,HIV/TB,-0.3591747045359513,same-year SDI-quintile peers,HIV/TB,Neither,False
Serbia,SRB,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Serbia,SRB,2023,Health resources,0.7397121767372041,same-year SDI-quintile peers,Health resources,Neither,True
Slovakia,SVK,2023,Household energy/HAP,-0.7158794358357328,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Slovakia,SVK,2023,Ambient PM2.5,-0.1381516567744475,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Slovakia,SVK,2023,Climate/transmission,-0.6113934204612131,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Slovakia,SVK,2023,WASH,-0.2510786048538014,same-year SDI-quintile peers,WASH,Excess-only,False
Slovakia,SVK,2023,Immunisation/UHC,-0.2448854692504966,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Slovakia,SVK,2023,HIV/TB,-0.6633952530352087,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Slovakia,SVK,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Slovakia,SVK,2023,Health resources,0.4390073985125707,same-year SDI-quintile peers,Health resources,Excess-only,False
Slovenia,SVN,2023,Household energy/HAP,-0.6134354987018907,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Slovenia,SVN,2023,Ambient PM2.5,-0.2094469120189777,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Slovenia,SVN,2023,Climate/transmission,-0.2505847245046658,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Slovenia,SVN,2023,WASH,-0.2779273726054455,same-year SDI-quintile peers,WASH,Excess-only,False
Slovenia,SVN,2023,Immunisation/UHC,0.0895543100893981,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Slovenia,SVN,2023,HIV/TB,-0.6614197949280707,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Slovenia,SVN,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Slovenia,SVN,2023,Health resources,-0.0046712500240746,same-year SDI-quintile peers,Health resources,Excess-only,False
Belarus,BLR,2023,Household energy/HAP,-0.4052253205985561,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Belarus,BLR,2023,Ambient PM2.5,-0.2444737044644646,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Belarus,BLR,2023,Climate/transmission,-0.8141019952495737,same-year SDI-quintile peers,Climate/transmission,Neither,False
Belarus,BLR,2023,WASH,-0.4798362547304514,same-year SDI-quintile peers,WASH,Neither,False
Belarus,BLR,2023,Immunisation/UHC,0.2539256360795223,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Belarus,BLR,2023,HIV/TB,-0.0807510152517822,same-year SDI-quintile peers,HIV/TB,Neither,False
Belarus,BLR,2023,Nutrition,-0.7109196667304408,same-year SDI-quintile peers,Nutrition,Neither,False
Belarus,BLR,2023,Health resources,-0.2753861587915618,same-year SDI-quintile peers,Health resources,Neither,False
Estonia,EST,2023,Household energy/HAP,-0.6896535444720231,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Estonia,EST,2023,Ambient PM2.5,-0.616779317492188,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Estonia,EST,2023,Climate/transmission,-0.7807939806018576,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Estonia,EST,2023,WASH,-0.4405975495227945,same-year SDI-quintile peers,WASH,Excess-only,False
Estonia,EST,2023,Immunisation/UHC,0.960344908421888,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,True
Estonia,EST,2023,HIV/TB,0.4935153727377637,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Estonia,EST,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Estonia,EST,2023,Health resources,0.2640077893549982,same-year SDI-quintile peers,Health resources,Excess-only,False
Latvia,LVA,2023,Household energy/HAP,-0.7243627897310381,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Latvia,LVA,2023,Ambient PM2.5,-0.1813914704961229,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Latvia,LVA,2023,Climate/transmission,-0.7254439617593262,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Latvia,LVA,2023,WASH,0.4632866558259407,same-year SDI-quintile peers,WASH,Excess-only,False
Latvia,LVA,2023,Immunisation/UHC,-0.2879129251426761,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Latvia,LVA,2023,HIV/TB,0.3923444649079833,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Latvia,LVA,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Latvia,LVA,2023,Health resources,0.4999080815222868,same-year SDI-quintile peers,Health resources,Excess-only,False
Lithuania,LTU,2023,Household energy/HAP,-0.6637945778236097,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Lithuania,LTU,2023,Ambient PM2.5,-0.320510016816754,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Lithuania,LTU,2023,Climate/transmission,-0.7415499619192522,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Lithuania,LTU,2023,WASH,-0.169525407524741,same-year SDI-quintile peers,WASH,Excess-only,False
Lithuania,LTU,2023,Immunisation/UHC,0.138316916081844,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Lithuania,LTU,2023,HIV/TB,0.095391932288667,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Lithuania,LTU,2023,Nutrition,-0.9695660384685926,same-year SDI-quintile peers,Nutrition,Excess-only,False
Lithuania,LTU,2023,Health resources,0.3553966898576536,same-year SDI-quintile peers,Health resources,Excess-only,False
Republic of Moldova,MDA,2023,Household energy/HAP,1.5478462581355548,same-year SDI-quintile peers,Household energy/HAP,Neither,True
Republic of Moldova,MDA,2023,Ambient PM2.5,-0.0627552590052427,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Republic of Moldova,MDA,2023,Climate/transmission,-1.1276034789319318,same-year SDI-quintile peers,Climate/transmission,Neither,False
Republic of Moldova,MDA,2023,WASH,2.4946195962319897,same-year SDI-quintile peers,WASH,Neither,True
Republic of Moldova,MDA,2023,Immunisation/UHC,0.5698950896686297,same-year SDI-quintile peers,Immunisation/UHC,Neither,True
Republic of Moldova,MDA,2023,HIV/TB,2.052574363635414,same-year SDI-quintile peers,HIV/TB,Neither,True
