location_name,iso3,domain,adverse_z_2000,adverse_z_2023,delta_adverse_z,catchup_or_lag,profile_2000,profile_2023,transition_pathway
New Zealand,NZL,Health resources,0.1449961635503351,-0.9938151613669904,-1.1388113249173255,catch-up,Neither,Neither,Neither -> Neither
New Zealand,NZL,Household energy/HAP,-0.91115393695917,-0.2282506325266479,0.6829033044325221,lag,Neither,Neither,Neither -> Neither
New Zealand,NZL,Immunisation/UHC,-0.2870274575558216,-0.1919374851655544,0.0950899723902672,lag,Neither,Neither,Neither -> Neither
New Zealand,NZL,WASH,-0.5417468146267751,-0.53432600797486,0.007420806651915135,lag,Neither,Neither,Neither -> Neither
Nicaragua,NIC,Ambient PM2.5,-0.2846225849138865,-0.0622072876152599,0.22241529729862658,lag,Neither,Neither,Neither -> Neither
Nicaragua,NIC,Climate/transmission,0.1152930979120492,0.4467364322888347,0.3314433343767855,lag,Neither,Neither,Neither -> Neither
Nicaragua,NIC,HIV/TB,-0.569136666669763,-0.6945196597398342,-0.12538299307007117,catch-up,Neither,Neither,Neither -> Neither
Nicaragua,NIC,Health resources,0.0229292643304887,0.3209159867417178,0.2979867224112291,lag,Neither,Neither,Neither -> Neither
Nicaragua,NIC,Household energy/HAP,-0.377370977345663,0.0058985598899055,0.3832695372355685,lag,Neither,Neither,Neither -> Neither
Nicaragua,NIC,Immunisation/UHC,-1.0376017736185623,-0.4450732860709439,0.5925284875476184,lag,Neither,Neither,Neither -> Neither
Niger,NER,Ambient PM2.5,1.794263582888351,2.232689278548768,0.4384256956604171,lag,Structural high,Structural high,Structural high -> Structural high
Niger,NER,Climate/transmission,-0.1143968043385984,-0.088641975909855,0.02575482842874341,lag,Structural high,Structural high,Structural high -> Structural high
Niger,NER,HIV/TB,-0.5771840117558746,-0.6697120181831703,-0.09252800642729564,catch-up,Structural high,Structural high,Structural high -> Structural high
Niger,NER,Health resources,0.5702300297084123,0.7802477535186338,0.21001772381022155,lag,Structural high,Structural high,Structural high -> Structural high
Niger,NER,Household energy/HAP,0.9295455268736088,0.8826689022715941,-0.046876624602014694,catch-up,Structural high,Structural high,Structural high -> Structural high
Niger,NER,Immunisation/UHC,0.9598854773526878,-0.1774717987903128,-1.1373572761430006,catch-up,Structural high,Structural high,Structural high -> Structural high
Niger,NER,Nutrition,1.3929073896442776,,,stable,Structural high,Structural high,Structural high -> Structural high
Niger,NER,WASH,1.1742752647607857,1.2475750267660444,0.07329976200525867,lag,Structural high,Structural high,Structural high -> Structural high
Nigeria,NGA,Ambient PM2.5,2.438104660618321,2.2656957540415728,-0.17240890657674823,catch-up,Double-high,Double-high,Double-high -> Double-high
Nigeria,NGA,Climate/transmission,0.4221439865538571,0.5005077599435419,0.07836377338968481,lag,Double-high,Double-high,Double-high -> Double-high
Nigeria,NGA,HIV/TB,-0.267380134079319,-0.060249188440526,0.20713094563879297,lag,Double-high,Double-high,Double-high -> Double-high
Nigeria,NGA,Health resources,0.4008916815754565,-0.2237370764249095,-0.624628758000366,catch-up,Double-high,Double-high,Double-high -> Double-high
Nigeria,NGA,Household energy/HAP,0.5350428168123342,-0.8431476677767363,-1.3781904845890707,catch-up,Double-high,Double-high,Double-high -> Double-high
Nigeria,NGA,Immunisation/UHC,0.8172138492588479,0.7386783627178959,-0.078535486540952,catch-up,Double-high,Double-high,Double-high -> Double-high
Nigeria,NGA,WASH,0.5946312390295032,-0.3855668820104532,-0.9801981210399564,catch-up,Double-high,Double-high,Double-high -> Double-high
Niue,NIU,Ambient PM2.5,-1.2034753392759532,-0.7589105598736017,0.4445647794023515,lag,Excess-only,Double-high,Excess-only -> Double-high
Niue,NIU,Climate/transmission,0.9968955664508392,1.1579727423192565,0.1610771758684173,lag,Excess-only,Double-high,Excess-only -> Double-high
Niue,NIU,Household energy/HAP,0.8915354443863804,1.1378164532052293,0.24628100881884885,lag,Excess-only,Double-high,Excess-only -> Double-high
Niue,NIU,Immunisation/UHC,-1.7819678811403488,-0.6747364162335361,1.1072314649068127,lag,Excess-only,Double-high,Excess-only -> Double-high
North Macedonia,MKD,Ambient PM2.5,0.6256629792299767,0.3586941312164751,-0.2669688480135016,catch-up,Neither,Neither,Neither -> Neither
North Macedonia,MKD,Climate/transmission,-1.188757885170264,-0.9060244737448964,0.2827334114253677,lag,Neither,Neither,Neither -> Neither
North Macedonia,MKD,HIV/TB,-0.4884279199676775,-0.5369659341783745,-0.04853801421069698,catch-up,Neither,Neither,Neither -> Neither
North Macedonia,MKD,Health resources,0.3217916921016371,0.8644761114235125,0.5426844193218754,lag,Neither,Neither,Neither -> Neither
North Macedonia,MKD,Household energy/HAP,1.21656081991989,1.0234543649646617,-0.19310645495522838,catch-up,Neither,Neither,Neither -> Neither
North Macedonia,MKD,Immunisation/UHC,0.7616720400005267,0.9121460187218998,0.15047397872137314,lag,Neither,Neither,Neither -> Neither
North Macedonia,MKD,WASH,-0.1246576519696354,-0.034496247406978,0.0901614045626574,lag,Neither,Neither,Neither -> Neither
Northern Mariana Islands,MNP,Ambient PM2.5,-0.8834088316267567,-0.8156555581822323,0.06775327344452431,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Northern Mariana Islands,MNP,Climate/transmission,1.5939576182226922,1.4868181994063052,-0.107139418816387,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Northern Mariana Islands,MNP,HIV/TB,3.5940996705876507,2.1317620647428166,-1.462337605844834,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Northern Mariana Islands,MNP,Household energy/HAP,-0.2823338026772549,-0.0141228410743151,0.2682109616029398,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Northern Mariana Islands,MNP,WASH,1.8547828097428525,-0.5111879208279113,-2.365970730570764,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Norway,NOR,Ambient PM2.5,-0.4655090153713115,-0.6411479306506679,-0.17563891527935638,catch-up,Neither,Neither,Neither -> Neither
Norway,NOR,Climate/transmission,-0.561238056080814,-0.7934211211303017,-0.2321830650494877,catch-up,Neither,Neither,Neither -> Neither
Norway,NOR,HIV/TB,-0.4204357134975668,-0.6989534989636933,-0.2785177854661265,catch-up,Neither,Neither,Neither -> Neither
Norway,NOR,Health resources,-1.106046330242808,-1.7973768471536695,-0.6913305169108614,catch-up,Neither,Neither,Neither -> Neither
Norway,NOR,Household energy/HAP,1.0326248015993424,0.118127746636918,-0.9144970549624245,catch-up,Neither,Neither,Neither -> Neither
Norway,NOR,Immunisation/UHC,0.2137303986039953,-0.7265632423609968,-0.940293640964992,catch-up,Neither,Neither,Neither -> Neither
Norway,NOR,WASH,-0.340519710661048,-0.3472439332632112,-0.006724222602163155,catch-up,Neither,Neither,Neither -> Neither
Oman,OMN,Ambient PM2.5,1.8540872551319336,1.8958101553349096,0.04172290020297598,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Oman,OMN,Climate/transmission,0.1331648153492557,0.1712557651649305,0.03809094981567479,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Oman,OMN,HIV/TB,-0.4510565150637292,-0.4777021909642334,-0.026645675900504207,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Oman,OMN,Health resources,-0.2960200702785305,0.8309097189686918,1.1269297892472223,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Oman,OMN,Household energy/HAP,-1.5445768350658122,0.118127746636918,1.6627045817027302,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Oman,OMN,Immunisation/UHC,-0.5306054657654311,-0.18588477611561,0.3447206896498211,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Oman,OMN,WASH,-0.2376449990644085,1.1841871665609711,1.4218321656253796,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Pakistan,PAK,Ambient PM2.5,1.7188977632108546,1.7892798634532228,0.07038210024236813,lag,Double-high,Double-high,Double-high -> Double-high
Pakistan,PAK,Climate/transmission,-1.0039622714907108,-0.8202460505737661,0.18371622091694473,lag,Double-high,Double-high,Double-high -> Double-high
Pakistan,PAK,HIV/TB,-0.3896527658781706,-0.0374822056318312,0.3521705602463394,lag,Double-high,Double-high,Double-high -> Double-high
Pakistan,PAK,Health resources,0.4047566667420978,0.903042024828255,0.4982853580861572,lag,Double-high,Double-high,Double-high -> Double-high
Pakistan,PAK,Household energy/HAP,-0.1937290601346,-1.5451747339702564,-1.3514456738356564,catch-up,Double-high,Double-high,Double-high -> Double-high
Pakistan,PAK,Immunisation/UHC,0.2278770919162122,-0.6725935942970963,-0.9004706862133085,catch-up,Double-high,Double-high,Double-high -> Double-high
Pakistan,PAK,WASH,-0.5390053330086169,-1.2392203784031282,-0.7002150453945113,catch-up,Double-high,Double-high,Double-high -> Double-high
Palau,PLW,Ambient PM2.5,-0.7580975399481746,-0.6767654016746083,0.08133213827356633,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Palau,PLW,Climate/transmission,1.6065433510482816,1.5167927230516822,-0.08975062799659939,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Palau,PLW,HIV/TB,0.2413306856136686,2.526853686170424,2.2855230005567555,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Palau,PLW,Health resources,0.8661783932009877,0.8155097882923545,-0.05066860490863312,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Palau,PLW,Household energy/HAP,1.7114961972356706,0.1781724336538573,-1.5333237635818133,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Palau,PLW,Immunisation/UHC,0.053814305093667,-0.0446905265854409,-0.0985048316791079,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Palau,PLW,WASH,0.5933819660512177,-0.3361155521212247,-0.9294975181724424,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Palestine,PSE,Ambient PM2.5,-0.5077354578599607,-0.1896819120899427,0.318053545770018,lag,Neither,Double-high,Neither -> Double-high
Palestine,PSE,Climate/transmission,-0.5811974030374497,-0.450021069054223,0.1311763339832267,lag,Neither,Double-high,Neither -> Double-high
Palestine,PSE,HIV/TB,-0.8709829650109169,-0.7944990300296427,0.07648393498127415,lag,Neither,Double-high,Neither -> Double-high
Palestine,PSE,Health resources,-0.9201459391265892,-0.012774167076942,0.9073717720496471,lag,Neither,Double-high,Neither -> Double-high
Palestine,PSE,Household energy/HAP,-0.7255126972653787,2.419357570842258,3.1448702681076366,lag,Neither,Double-high,Neither -> Double-high
Palestine,PSE,Immunisation/UHC,-0.9057671136417148,-0.2518333421769614,0.6539337714647534,lag,Neither,Double-high,Neither -> Double-high
Palestine,PSE,Nutrition,-1.826065361281353,,,stable,Neither,Double-high,Neither -> Double-high
Palestine,PSE,WASH,-1.6534431156323852,-0.8399795488038087,0.8134635668285766,lag,Neither,Double-high,Neither -> Double-high
Panama,PAN,Ambient PM2.5,-0.5843096270929776,-0.569237714360955,0.015071912732022574,lag,Neither,Neither,Neither -> Neither
Panama,PAN,Climate/transmission,1.0161704783674737,1.0709260210770946,0.05475554270962091,lag,Neither,Neither,Neither -> Neither
Panama,PAN,HIV/TB,-0.2846273902365204,-0.1482529877276663,0.1363744025088541,lag,Neither,Neither,Neither -> Neither
Panama,PAN,Health resources,-1.5500806406741452,-3.031337697664166,-1.481257056990021,catch-up,Neither,Neither,Neither -> Neither
Panama,PAN,Household energy/HAP,-1.022858208360254,-1.0656624204840122,-0.04280421212375818,catch-up,Neither,Neither,Neither -> Neither
Panama,PAN,Immunisation/UHC,-0.3704888448855561,0.310481510813055,0.6809703556986111,lag,Neither,Neither,Neither -> Neither
Panama,PAN,WASH,0.4535669874791287,0.4069851603725357,-0.04658182710659303,catch-up,Neither,Neither,Neither -> Neither
Papua New Guinea,PNG,Ambient PM2.5,-0.9754532794922208,-1.073494546956248,-0.09804126746402719,catch-up,Neither,Structural high,Neither -> Structural high
Papua New Guinea,PNG,Climate/transmission,0.4360376105351973,0.3483604681498712,-0.08767714238532609,catch-up,Neither,Structural high,Neither -> Structural high
Papua New Guinea,PNG,HIV/TB,0.6577566644556302,1.438804838761137,0.7810481743055068,lag,Neither,Structural high,Neither -> Structural high
Papua New Guinea,PNG,Health resources,0.6650167855250889,0.1909783770485206,-0.4740384084765683,catch-up,Neither,Structural high,Neither -> Structural high
Papua New Guinea,PNG,Household energy/HAP,0.170676751835565,-0.0056535968248106,-0.17633034866037559,catch-up,Neither,Structural high,Neither -> Structural high
Papua New Guinea,PNG,Immunisation/UHC,0.4687715129004914,2.200903914663498,1.7321324017630066,lag,Neither,Structural high,Neither -> Structural high
Papua New Guinea,PNG,WASH,1.148603569650417,1.095484593256465,-0.05311897639395213,catch-up,Neither,Structural high,Neither -> Structural high
Paraguay,PRY,Ambient PM2.5,-0.0807967527751789,-0.7330526868438376,-0.6522559340686587,catch-up,Neither,Neither,Neither -> Neither
Paraguay,PRY,Climate/transmission,0.2056290763756232,-0.027594178261008,-0.23322325463663118,catch-up,Neither,Neither,Neither -> Neither
Paraguay,PRY,HIV/TB,-0.2699458567705249,-0.2778075087965781,-0.007861652026053212,catch-up,Neither,Neither,Neither -> Neither
Paraguay,PRY,Health resources,0.3315156814655429,-0.7855938788507736,-1.1171095603163166,catch-up,Neither,Neither,Neither -> Neither
Paraguay,PRY,Household energy/HAP,0.2586560583341347,0.1766005618571838,-0.08205549647695087,catch-up,Neither,Neither,Neither -> Neither
Paraguay,PRY,Immunisation/UHC,0.4012468609212309,0.1005555971815715,-0.3006912637396594,catch-up,Neither,Neither,Neither -> Neither
Paraguay,PRY,WASH,0.9976663664668476,-0.759433832755511,-1.7571001992223585,catch-up,Neither,Neither,Neither -> Neither
Peru,PER,Ambient PM2.5,3.106917697784182,1.371882608467604,-1.7350350893165782,catch-up,Double-high,Neither,Double-high -> Neither
Peru,PER,Climate/transmission,-0.1694807019378647,-0.2267501842577386,-0.057269482319873916,catch-up,Double-high,Neither,Double-high -> Neither
Peru,PER,HIV/TB,0.3810226115164907,0.2608749139639868,-0.12014769755250387,catch-up,Double-high,Neither,Double-high -> Neither
Peru,PER,Health resources,0.491601738616883,0.3221972951111322,-0.1694044435057508,catch-up,Double-high,Neither,Double-high -> Neither
Peru,PER,Household energy/HAP,0.6334802171413613,0.0381383019378511,-0.5953419152035102,catch-up,Double-high,Neither,Double-high -> Neither
Peru,PER,Immunisation/UHC,-0.4598071131691294,0.2785745297237731,0.7383816428929025,lag,Double-high,Neither,Double-high -> Neither
Peru,PER,Nutrition,0.0120815333611277,-0.3680059198979676,-0.3800874532590953,catch-up,Double-high,Neither,Double-high -> Neither
Peru,PER,WASH,0.9595498820389032,1.041202269475848,0.0816523874369448,lag,Double-high,Neither,Double-high -> Neither
Philippines,PHL,Ambient PM2.5,0.8150147336901594,-0.2042001845992984,-1.0192149182894579,catch-up,Double-high,Double-high,Double-high -> Double-high
Philippines,PHL,Climate/transmission,1.1794058025648948,0.8389224171345265,-0.34048338543036827,catch-up,Double-high,Double-high,Double-high -> Double-high
Philippines,PHL,HIV/TB,0.8753023525041008,1.077378033990093,0.2020756814859921,lag,Double-high,Double-high,Double-high -> Double-high
Philippines,PHL,Health resources,0.394583174080263,0.6352294704792737,0.2406462963990107,lag,Double-high,Double-high,Double-high -> Double-high
Philippines,PHL,Household energy/HAP,1.0711440604683615,0.9274710126128384,-0.14367304785552315,catch-up,Double-high,Double-high,Double-high -> Double-high
Philippines,PHL,Immunisation/UHC,0.9431102777627012,-0.3972776751525488,-1.34038795291525,catch-up,Double-high,Double-high,Double-high -> Double-high
Philippines,PHL,WASH,0.5780689079415645,0.0949306013086424,-0.4831383066329221,catch-up,Double-high,Double-high,Double-high -> Double-high
Poland,POL,Ambient PM2.5,0.900559410093861,0.0340651557421003,-0.8664942543517606,catch-up,Neither,Excess-only,Neither -> Excess-only
Poland,POL,Climate/transmission,-0.174470259542866,-0.5706447434122154,-0.3961744838693494,catch-up,Neither,Excess-only,Neither -> Excess-only
Poland,POL,HIV/TB,-0.4145409044850204,-0.3178059881083463,0.09673491637667408,lag,Neither,Excess-only,Neither -> Excess-only
Poland,POL,Health resources,0.6080625699317403,0.1387702037813562,-0.46929236615038417,catch-up,Neither,Excess-only,Neither -> Excess-only
Poland,POL,Household energy/HAP,0.5948097576206699,-0.7064810084109427,-1.3012907660316126,catch-up,Neither,Excess-only,Neither -> Excess-only
Poland,POL,Immunisation/UHC,0.0137953244652921,-0.3070224309609197,-0.32081775542621177,catch-up,Neither,Excess-only,Neither -> Excess-only
